Datetime,K,D2,med2
20230413 131800,33.636363636363576,48.19100801430372,12.462290817317031
20230413 131900,36.36363636363641,47.9223229895024,12.460825082508256
20230413 132000,37.272727272727295,47.67734621787929,12.45959037080179
20230413 132100,37.272727272727295,47.4324871050809,12.458351776354107
20230413 132200,36.36363636363641,47.17021448622604,12.456915162104453
20230413 132300,37.272727272727295,46.92674090751861,12.455670743544943
20230413 132400,38.18181818181819,46.70389819514323,12.454628227528637
20230413 132500,30.909090909090907,46.34509868221964,12.452044263249853
20230413 132600,30.909090909090907,45.99100957948515,12.449483595418366
20230413 132700,30.909090909090907,45.641630886939765,12.446946224034166
20230413 132800,30.909090909090907,45.3003097952863,12.444451562803334
20230413 132900,30.909090909090907,44.96704630452476,12.441999611725874
20230413 133000,30.909090909090907,44.63815850488203,12.4395690157251
20230413 133100,36.36363636363641,44.41858995359415,12.438324597165598
20230413 133200,36.36363636363641,44.20032984958103,12.437078237235482
20230413 133300,38.18181818181819,44.02003297393942,12.436227916909335
20230413 133400,39.09090909090908,43.85952103825226,12.43557367501456
20230413 133500,39.09090909090908,43.70079224233953,12.434917491749177
20230413 133600,39.09090909090908,43.54518546248235,12.434267132595615
20230413 133700,39.09090909090908,43.39270069868075,12.43362259755388
20230413 133800,39.09090909090908,43.24333795093469,12.432983886623957
20230413 133900,39.09090909090908,43.0970972192442,12.432350999805863
20230413 134000,37.272727272727295,42.918327879723336,12.43133178023685
20230413 134100,37.272727272727295,42.74202937552132,12.430316443409051
20230413 134200,37.272727272727295,42.568201706638135,12.42930498932246
20230413 134300,37.272727272727295,42.39684487307377,12.428297417977097
20230413 134400,38.18181818181819,42.24578418677121,12.427489807804319
20230413 134500,38.18181818181819,42.09701784755037,12.426684139002148
20230413 134600,38.18181818181819,41.95054585541129,12.425880411570573
20230413 134700,39.09090909090908,41.82419352229697,12.425274703940987
20230413 134800,37.272727272727295,41.664308424141446,12.424276839448654
20230413 134900,37.272727272727295,41.50689416130473,12.42328285769754
20230413 135000,37.272727272727295,41.351950733786836,12.42229275868763
20230413 135100,37.272727272727295,41.19947814158779,12.421306542418947
20230413 135200,37.272727272727295,41.04947638470756,12.420324208891476
20230413 135300,37.272727272727295,40.90194546314612,12.41934575810522
20230413 135400,39.999999999999964,40.80634468388901,12.418936128907005
20230413 135500,39.999999999999964,40.71000752267727,12.418509027373323
20230413 135600,39.999999999999964,40.6129339795109,12.418064453504172
20230413 135700,37.272727272727295,40.46365643298275,12.417025820229075
20230413 135800,37.272727272727295,40.316515002703134,12.41598912832459
20230413 135900,37.272727272727295,40.16883193610979,12.414938846825859
20230413 140000,37.272727272727295,40.0206072332027,12.413874975732869
20230413 140100,38.18181818181819,39.88966620592484,12.412993593476996
20230413 140200,38.18181818181819,39.7580070540962,12.412096680256264
20230413 140300,38.18181818181819,39.625629777716725,12.41118423607067
20230413 140400,38.18181818181819,39.492534376786494,12.410256260920209
20230413 140500,38.18181818181819,39.358720851305456,12.40931275480489
20230413 140600,37.272727272727295,39.20636388933069,12.408157639293337
20230413 140700,37.272727272727295,39.05547360546389,12.407000582411172
20230413 140800,37.272727272727295,38.906049999705054,12.405841584158413
20230413 140900,37.272727272727295,38.75809307205423,12.404680644535041
20230413 141000,37.272727272727295,38.611602822511315,12.403517763541059
20230413 141100,37.272727272727295,38.46599501415372,12.402352941176467
20230413 141200,37.272727272727295,38.32126964698141,12.401186177441273
20230413 141300,37.272727272727295,38.177426720994426,12.40001747233547
20230413 141400,37.272727272727295,38.034819212666825,12.398848767229666
20230413 141500,37.272727272727295,37.893244487356135,12.397680062123854
20230413 141600,37.272727272727295,37.754500110439714,12.396521063871091
20230413 141700,37.272727272727295,37.620383647295085,12.395381479324401
20230413 141800,37.272727272727295,37.49404931641471,12.39427878081926
20230413 141900,37.272727272727295,37.377989369374106,12.393226557949916
20230413 142000,37.272727272727295,37.272554014204495,12.392226752086978
20230413 142100,37.272727272727295,37.17851979914886,12.39128324597166
20230413 142200,38.18181818181819,37.11293548790714,12.39058823529412
20230413 142300,38.18181818181819,37.059352376785434,12.389951465734807
20230413 142400,38.18181818181819,37.017770465783734,12.389380702776165
20230413 142500,38.18181818181819,36.98818975490205,12.388879829159393
20230413 142600,43.13725490196075,37.06777567002557,12.388841001747236
20230413 142700,40.19607843137258,37.10073062447512,12.38834206950107
20230413 142800,40.19607843137258,37.13829777266196,12.387916909337994
20230413 142900,48.80952380952383,37.34981968196882,12.387569403999226
20230413 143000,48.80952380952383,37.569452387525885,12.387340322267523
20230413 143100,48.80952380952383,37.79285635503365,12.387192778101339
20230413 143200,48.80952380952383,38.019563227026076,12.387126771500673
20230413 143300,48.80952380952383,38.249573003503194,12.387142302465534
20230413 143400,48.80952380952383,38.48288568446501,12.38723937099592
20230413 143500,50.0,38.74308968342789,12.387419918462436
20230413 143600,50.0,39.0066112144418,12.387683944865072
20230413 143700,82.14285714285717,39.90321089211733,12.389007959619487
20230413 143800,100.0,41.146536551826216,12.390401863715784
20230413 143900,100.0,42.37659208333094,12.391815181518153
20230413 144000,100.0,43.58723390875915,12.39313919627257
20230413 144100,100.0,44.78252125756326,12.394418559503007
20230413 144200,79.16666666666713,45.5546633506653,12.394680644535043
20230413 144300,79.16666666666713,46.316554418664836,12.394919433119782
20230413 144400,76.19047619047659,47.00860236789871,12.39512133566298
20230413 144500,73.68421052631628,47.64059919923885,12.395286352164627
20230413 144600,73.68421052631628,48.26270340044909,12.395420306736558
20230413 144700,58.33333333333395,48.57427035598431,12.39552708211998
20230413 144800,58.33333333333395,48.879277832042206,12.395606678314893
20230413 144900,58.33333333333395,49.179137734519166,12.395674626286164
20230413 145000,58.33333333333395,49.47473250460055,12.395740632886826
20230413 145100,58.33333333333395,49.76500321286401,12.395793049893227
20230413 145200,58.33333333333395,50.050126347546566,12.395833818675987
20230413 145300,58.33333333333395,50.33010190864822,12.395862939235101
20230413 145400,58.33333333333395,50.604929896168976,12.39588041157057
20230413 145500,58.33333333333395,50.87478679834592,12.395888177052997
20230413 145600,58.33333333333395,51.13967261517906,12.395886235682388
20230413 145700,58.33333333333395,51.39958734666832,12.395874587458742
20230413 145800,58.33333333333395,51.654530992813775,12.39585323238206
20230413 145900,58.33333333333395,51.90468004185247,12.395824111822943
20230413 150000,58.33333333333395,52.15003449378439,12.395787225781397
20230413 150100,58.33333333333395,52.39112381332073,12.395748398369244
20230413 150200,58.33333333333395,52.62812448869854,12.395709570957093
20230413 150300,58.33333333333395,52.861036519917796,12.39567074354494
20230413 150400,58.33333333333395,53.089683418741465,12.39562997476218
20230413 150500,58.33333333333395,53.314241673406606,12.39558920597942
20230413 150600,58.33333333333395,53.53488777215024,12.395550378567263
20230413 150700,58.33333333333395,53.750209809075976,12.395497961560858
20230413 150800,58.33333333333395,53.96020778418373,12.3954319549602
20230413 150900,58.33333333333395,54.16488169747358,12.395352358765289
20230413 151000,58.33333333333395,54.364231548945455,12.395259172976122
20230413 151100,16.666666666666668,53.74126387454709,12.395152397592703
20230413 151200,0.0,52.79426379690838,12.394835954183659
20230413 151300,0.0,51.854323248752046,12.394519510774614
20230413 151400,0.0,50.92144223007807,12.394203067365568
20230413 151500,0.0,49.99597371736058,12.393890506697735
20230413 151600,0.0,49.0780941988366,12.393583770141722
20230413 151700,0.0,48.16780367450618,12.393282857697534
20230413 151800,66.66666666666667,48.57229168685295,12.39377208309066
20230413 151900,66.66666666666667,48.9714262226756,12.39425936711318
20230413 152000,83.33333333333333,49.69200466759505,12.394940788196463
20230413 152100,83.33333333333333,50.40399401831095,12.395618326538534
20230413 152200,83.33333333333333,51.10704129834921,12.396288099398173
20230413 152300,83.33333333333333,51.80114650770978,12.396950106775384
20230413 152400,0.0,50.852322718288164,12.396623956513302
20230413 152500,0.0,49.91073494658593,12.396299747621825
20230413 152600,50.0,49.95695183770293,12.396567656765678
20230413 152700,50.0,50.00087438173818,12.396833624538926
20230413 152800,50.0,50.042502578691646,12.397097650941566
20230413 152900,50.0,50.08201291680041,12.397361677344206
20230413 153000,16.666666666666668,49.46545764834851,12.397229664142882
20230413 153100,16.666666666666668,48.85290277993662,12.397097650941564
20230413 153200,16.666666666666668,48.24434831156472,12.396965637740244
20230413 153300,16.666666666666668,47.639794243232856,12.396833624538923
20230413 153400,16.666666666666668,47.03924057494097,12.396701611337603
20230413 153500,16.666666666666668,46.4426873066891,12.396569598136281
20230413 153600,16.666666666666668,45.85066390318841,12.396443409046785
20230413 153700,16.666666666666668,45.263170364438885,12.396323044069113
20230413 153800,16.666666666666668,44.68020669044056,12.396208503203264
20230413 153900,16.666666666666668,44.101243416482234,12.396093962337414
20230413 154000,16.666666666666668,43.52628054256391,12.39597942147156
20230413 154100,16.666666666666668,42.955318068685585,12.395864880605707
20230413 154200,16.666666666666668,42.388355994847274,12.395750339739854
20230413 154300,16.666666666666668,41.82557080928601,12.39563774024461
20230413 154400,16.666666666666668,41.26696251200182,12.395527082119973
20230413 154500,16.666666666666668,40.712531102994696,12.395418365365941
20230413 154600,16.666666666666668,40.16227658226464,12.395311589982523
20230413 154700,16.666666666666668,39.61619894981165,12.395206755969712
20230413 154800,16.666666666666668,39.07412171739865,12.3951019219569
20230413 154900,16.666666666666668,38.53604488502566,12.394997087944088
20230413 155000,16.666666666666668,38.00196845269268,12.394892253931276
20230413 155100,16.666666666666668,37.471892420399676,12.394787419918464
20230413 155200,16.666666666666668,36.94581678814669,12.39468258590565
20230413 155300,16.666666666666668,36.4237415559337,12.394577751892836
20230413 155400,16.666666666666668,35.905666723760724,12.394472917880021
20230413 155500,16.666666666666668,35.39159229162776,12.394368083867207
20230413 155600,16.666666666666668,34.88151825953481,12.394263249854392
20230413 155700,16.666666666666668,34.37544462748185,12.394158415841577
20230413 155800,16.666666666666668,33.873371395468894,12.394053581828766
20230413 155900,16.666666666666668,33.37529856349595,12.393948747815957
20230413 160000,16.666666666666668,32.881226131563,12.393843913803144
20230413 160100,16.666666666666668,32.391154099670054,12.393739079790334
20230413 160200,16.666666666666668,31.905082467817103,12.393634245777527
20230413 160300,16.666666666666668,31.42301123600417,12.393529411764712
20230413 160400,16.666666666666668,30.9451168924683,12.393426519122507
20230413 160500,33.333333333333336,30.798196822830395,12.39352164628228
20230413 160600,16.666666666666668,30.32542063816924,12.39342069501068
20230413 160700,33.333333333333336,30.183618727406056,12.39351776354106
20230413 160800,33.333333333333336,30.04372012116018,12.393618714812657
20230413 160900,16.666666666666668,29.578356442455494,12.393521646282274
20230413 161000,16.666666666666668,29.117560694592346,12.39342457775189
20230413 161100,33.333333333333336,28.989802452160397,12.393523587652881
20230413 161200,33.333333333333336,28.865048711859323,12.393620656183264
20230413 161300,33.333333333333336,28.743299473689156,12.39371578334304
20230413 161400,16.666666666666668,28.297757352028952,12.393612890700837
20230413 161500,16.666666666666668,27.858455350179057,12.393509998058633
20230413 161600,16.666666666666668,27.425393468139454,12.393407105416427
20230413 161700,16.666666666666668,26.998802821458696,12.39330421277422
20230413 161800,16.666666666666668,26.578683410136748,12.393201320132013
20230413 161900,16.666666666666668,26.17127535398394,12.393108134342846
20230413 162000,16.666666666666668,25.780045386228203,12.393024655406712
20230413 162100,16.666666666666668,25.404993506869538,12.392950883323621
20230413 162200,20.0,25.111479193032142,12.392886818093569
